browser_isolated_idle,browser_isolated_busy_abovenormal,browser_isolated_maximum_normal,browser_isolated_medium_abovenormal
100.73999999999069,110.0,101.05999999993946,132.03999999997905
100.19999999995343,111.38000000000466,100.06000000005588,131.2600000000093
100.09999999997672,119.52000000001864,100.57999999995808,115.76000000000931
100.71999999997206,112.11999999999534,100.30000000004657,115.73999999999069
100.60000000009312,110.63999999998488,101.15999999991618,122.9199999999837
100.1799999999348,114.05999999999769,99.94000000006054,115.46000000002095
100.5,117.16000000000348,107.88000000000466,132.28000000002794
100.11999999999534,109.72000000000116,101.88000000000466,115.7599999999511
100.68000000005122,110.82000000000698,101.29999999993017,115.88000000000466
100.4199999999255,110.20000000001164,100.96000000007916,106.80000000004657
100.52000000001864,110.81999999997788,110.5,131.35999999998603
100.23999999999069,120.38000000000466,99.88000000000466,131.32000000000698
100.38000000000466,111.01999999998952,101.23999999999069,115.9199999999837
100.28000000002794,110.12000000002443,119.69999999995343,115.44000000000231
100.42000000004192,110.59999999997672,103.3399999999674,123.05999999999769
100.53999999992084,110.16000000000348,100.22000000008848,115.9199999999837
100.56000000005588,121.04000000000816,101.0,131.61999999999534
100.09999999997672,114.11999999999534,100.03999999992084,115.70000000001164
100.95999999996276,106.32000000000698,112.0,115.94000000000231
100.04000000003724,110.5799999999872,101.85999999998604,106.61999999999534
100.78000000002794,110.90000000002328,101.0800000000745,131.90000000002328
100.02000000001864,113.95999999999184,99.45999999996276,131.20000000001164
100.40000000002328,117.0,102.42000000004192,116.27999999996972
100.05999999993946,110.23999999999069,101.88000000000466,115.26000000000931
100.73999999999069,113.70000000001164,100.71999999997206,122.77999999996972
100.28000000002794,106.82000000000698,105.11999999999534,115.7400000000489
100.61999999999534,116.03999999997905,101.02000000001864,131.63999999995576
100.23999999999069,99.70000000001164,99.85999999998604,115.78000000002794
100.8399999999674,116.19999999998254,100.85999999998604,115.96000000002095
100.09999999997672,100.18000000002212,100.26000000000931,106.21999999997206
100.44000000006054,116.33999999999652,101.1600000000326,132.0800000000163
100.69999999995343,115.60000000000582,101.47999999998136,131.44000000000233
100.64000000001396,100.27999999999884,101.5,116.29999999998836
99.46000000007916,115.66000000000348,106.02000000001864,115.88000000000466
101.0,116.0,102.43999999994412,122.20000000001164
100.23999999999069,122.35999999998604,100.11999999999534,115.23999999999069
100.6799999999348,100.44000000000231,101.59999999997672,132.11999999999534
100.1600000000326,115.5799999999872,102.22000000008848,115.82000000000698
100.54000000003724,100.72000000000116,100.61999999999534,116.05999999999769
99.81999999994878,115.5800000000163,101.65999999991618,106.5
101.11999999999534,100.29999999998836,102.1600000000326,131.85999999998603
100.1600000000326,115.86000000001512,99.78000000002794,130.82000000000698
100.6799999999348,116.22000000000116,101.47999999998136,116.40000000002328
100.28000000002794,115.35999999998604,105.95999999996276,115.87999999994643
100.35999999998604,106.9200000000128,100.94000000006054,122.46000000002095
100.09999999997672,115.83999999999652,100.6799999999348,115.79999999998836
100.64000000001396,116.16000000000348,112.9800000000978,131.64000000001397
100.11999999999534,100.51999999998952,100.27999999991152,115.6599999999744
100.61999999999534,115.55999999999769,100.64000000001396,116.04000000003724
100.18000000005122,100.36000000001512,100.8200000000652,106.35999999998604
100.54000000003724,115.63999999998488,100.14000000001396,131.53999999997905
100.38000000000466,100.36000000001512,101.0199999999022,131.96000000002095
100.61999999999534,116.09999999997672,100.7400000001071,116.20000000001164
100.3399999999674,115.96000000002095,105.47999999998136,114.96000000002095
100.31999999994878,122.29999999998836,101.27999999991152,123.05999999999769
100.35999999998604,100.32000000000698,100.30000000004657,115.55999999999769
100.56000000005588,115.97999999998136,100.68000000005122,131.59999999997672
100.23999999999069,115.72000000000116,99.97999999998136,116.23999999999069
100.57999999995808,100.80000000001746,100.69999999995343,115.79999999998836
100.22000000008848,115.19999999998254,100.64000000001396,106.5800000000163
100.61999999999534,100.52000000001864,101.11999999999534,131.59999999997672
100.14000000001396,115.54000000000816,100.40000000002328,131.4200000000419
100.57999999995808,116.1599999999744,100.52000000001864,116.20000000001164
99.85999999998604,122.2400000000198,101.59999999997672,115.6599999999744
101.11999999999534,100.66000000000348,100.90000000002328,117.05999999999769
99.70000000006983,115.63999999998488,101.85999999998604,122.61999999999534
101.2599999998929,100.89999999999418,102.55999999993946,108.60000000003492
100.0,115.40000000002328,99.8200000000652,113.0
100.2400000001071,115.83999999999652,102.52000000001864,107.37999999994643
100.47999999998136,100.2599999999802,101.79999999993017,131.40000000002328
100.64000000001396,116.18000000002212,100.8200000000652,116.05999999999769
100.13999999989755,115.33999999999652,101.64000000001396,131.29999999998836
100.72000000008848,106.83999999999652,101.21999999997206,116.05999999999769
100.23999999999069,116.10000000000582,101.59999999997672,122.38000000000466
100.43999999994412,115.63999999998488,101.64000000001396,115.79999999998836
99.96000000007916,100.32000000000698,102.3399999999674,131.5800000000163
100.7599999998929,115.61999999999534,103.44000000006054,116.04000000003724
100.6600000000326,100.73999999999069,99.97999999998136,115.67999999999302
100.71999999997206,115.86000000001512,102.64000000001396,106.97999999998136
100.10000000009312,100.13999999998488,101.97999999998136,131.38000000000466
100.35999999998604,115.72000000000116,101.05999999993946,116.02000000001864
100.52000000001864,116.40000000002328,100.14000000001396,131.45999999996275
100.47999999998136,122.0799999999872,100.5,116.0800000000163
100.35999999998604,100.11999999999534,100.35999999998604,122.0800000000163
100.40000000002328,116.0,101.40000000002328,116.05999999999769
100.47999999998136,115.86000000001512,99.59999999997672,130.82000000000698
100.5,101.0799999999872,101.0800000000745,116.53999999997905
100.26000000000931,104.73999999999069,99.9199999999255,115.88000000000466
100.1799999999348,108.60000000000582,101.10000000009312,107.0
100.5,100.44000000000231,101.73999999999069,131.2399999999907
100.44000000006054,102.5800000000163,102.15999999991618,116.0
100.53999999992084,100.31999999997788,100.88000000000466,131.1599999999744
100.3200000000652,108.89999999999418,100.14000000001396,116.12000000005357
100.52000000001864,110.46000000002095,107.1600000000326,122.8399999999674
100.31999999994878,113.69999999998254,100.28000000002794,115.46000000002095
100.46000000007916,122.48000000001048,100.81999999994878,131.4199999999837
100.65999999991618,100.55999999999769,101.42000000004192,116.21999999997206
100.0,115.83999999999652,99.15999999991618,115.2400000000489
100.73999999999069,115.76000000000931,105.12000000011176,107.38000000000466
100.11999999999534,100.26000000000931,102.0,131.5
101.0800000000745,115.93999999997322,101.11999999999534,115.79999999998836
100.1799999999348,100.32000000000698,99.3399999999674,130.94000000000233
100.26000000000931,115.89999999999418,102.28000000002794,116.5
100.14000000001396,115.5800000000163,102.0,122.4199999999837
100.44000000006054,122.60000000000582,100.43999999994412,115.97999999998136
100.27999999991152,100.31999999997788,100.42000000004192,131.28000000002794
100.84000000008382,116.27999999999884,100.69999999995343,116.0800000000163
100.15999999991618,99.94000000000231,101.52000000001864,115.3399999999674
100.22000000008848,115.82000000000698,101.57999999995808,107.44000000000231
100.47999999998136,115.88000000000466,99.47999999998136,131.14000000001397
100.55999999993946,100.64000000001396,101.0,116.4199999999837
100.21999999997206,116.19999999998254,100.4800000000978,131.20000000001164
100.0800000000745,101.60000000000582,106.0,115.9199999999837
100.71999999997206,110.67999999999302,101.88000000000466,122.14000000001396
100.6600000000326,110.94000000000231,101.13999999989755,116.0800000000163
100.23999999999069,110.23999999999069,100.18000000005122,131.53999999997905
100.43999999994412,120.66000000000348,100.57999999995808,116.1599999999744
100.30000000004657,110.7400000000198,102.54000000003724,115.60000000003492
100.40000000002328,109.97999999998136,102.26000000000931,106.8399999999674
100.3399999999674,114.14000000001396,100.3399999999674,131.38000000000466
100.44000000006054,123.9199999999837,100.73999999999069,116.26000000000931
100.4199999999255,114.2400000000198,100.68000000005122,131.14000000001397
100.52000000001864,100.81999999997788,102.09999999997672,116.11999999999534
99.68000000005122,115.46000000002095,102.1600000000326,122.14000000001396
101.21999999997206,100.31999999997788,100.31999999994878,116.0800000000163
100.1600000000326,115.96000000002095,108.09999999997672,131.53999999997905
