browser_natural_normal_50,os_natural_normal_50,browser_machine_normal_50,os_machine_normal_50,browser_natural_normal_75,os_natural_normal_75,browser_machine_normal_75,os_machine_normal_75,browser_natural_normal_100,os_natural_normal_100,browser_machine_normal_100,os_machine_normal_100,browser_natural_abovenormal_75,os_natural_abovenormal_75,browser_machine_abovenormal_75,os_machine_abovenormal_75,type
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,keydown
0.09769999999999968,0.09851589999999977,0.10034000000001697,0.10108770000000078,0.11297999999999941,0.11354290000000011,0.18689999999999785,0.18752440000000004,0.09092000000000056,0.09152499999999986,0.133779999999998,0.1343943999999997,0.06993999999999989,0.0705524999999998,0.21649999999999991,0.21689299999999978,keyup
0.31631999999999927,0.3169835999999999,0.3104800000000125,0.3107451000000001,0.30654000000000003,0.30708670000000016,0.4184599999999996,0.40366959999999974,0.3194600000000012,0.3139915999999996,0.34473999999999805,0.3453438000000002,0.19575999999999905,0.1960236000000002,0.41906,0.4196742999999996,keydown
0.39039999999999964,0.3905601999999999,0.42522000000001015,0.4259107000000002,0.3878199999999996,0.3885510999999999,0.5457800000000006,0.5463458000000001,0.4020400000000013,0.4025687999999996,0.47520000000000095,0.4756103999999999,0.27389999999999937,0.2745506999999998,0.5326800000000009,0.5332701000000002,keyup
0.6178999999999997,0.6182041999999996,0.6269000000000204,0.6273110000000006,0.5465,0.5470715000000004,0.7617600000000024,0.7619743000000003,0.5475600000000007,0.5480171999999999,0.6892800000000001,0.6898514999999996,0.39553999999999956,0.3869699,0.7381799999999998,0.7385694999999997,keydown
0.6878199999999985,0.6885801999999996,0.7291600000000074,0.7297423000000007,0.63788,0.6385784000000001,0.9552200000000006,0.9557535000000001,0.6280800000000015,0.6285925999999997,0.8653399999999998,0.8660572999999996,0.46199999999999974,0.46256509999999995,0.8780199999999994,0.8786632000000001,keyup
0.9253800000000005,0.9253385000000001,0.9391400000000232,0.9395777000000001,0.8066199999999997,0.8070497000000003,1.1655999999999977,1.1660608999999997,0.7966400000000009,0.7970594999999996,1.0811799999999998,1.0818485999999998,0.5865599999999995,0.5870285000000002,1.0908999999999995,1.0861479999999997,keydown
1.00204,1.0027005999999998,1.09602000000001,1.0967119000000007,0.8949999999999996,0.8956262000000001,1.2920200000000008,1.2925905000000002,0.8850400000000009,0.8856213999999998,1.2766400000000004,1.2773690000000002,0.6669999999999998,0.6675955999999998,1.2121600000000008,1.2127334999999997,keyup
1.2628399999999997,1.2624333999999995,1.3107000000000113,1.3110767,1.0506199999999994,1.0511917,1.5076800000000006,1.5081043000000003,1.028620000000001,1.0290765999999998,1.4870599999999996,1.4876538000000004,0.780759999999999,0.7810763000000001,1.4272399999999994,1.4189806000000003,keydown
1.3338599999999996,1.3346570999999998,1.4226400000000154,1.4233150000000006,1.1379599999999996,1.1386371,1.6532599999999995,1.6538241999999999,1.1140600000000012,1.1146513999999996,1.6674599999999984,1.6682443999999998,0.8580800000000002,0.8586225999999999,1.589220000000001,1.5898841,keyup
1.6626600000000007,1.6631626999999995,1.6358200000000096,1.6362270000000008,1.3006199999999994,1.3011249,1.8665199999999977,1.8667911000000004,1.252720000000001,1.2530671999999998,1.8784399999999977,1.8790274999999994,0.9846599999999999,0.9850675999999998,1.7955000000000005,1.7955607999999996,keydown
1.7348799999999986,1.7357035,1.8121600000000058,1.8128550000000008,1.3929399999999994,1.3936626000000003,2.01286,2.0134853999999995,1.3411600000000012,1.3416773999999996,1.9766200000000005,1.9771497,1.057179999999999,1.0576900999999999,1.9648000000000003,1.9654311,keyup
2.05762,2.0582049000000002,2.026980000000023,2.0275399,1.5447599999999992,1.5451274000000002,2.2225800000000007,2.2230222,1.4927200000000012,1.4931343999999998,2.191700000000001,2.1923034,1.1665799999999997,1.1670343,2.17722,2.1773903,keydown
2.1339799999999993,2.1347473000000003,2.1503800000000126,2.1511246,1.6371599999999997,1.6377092000000002,2.320879999999999,2.3214520999999992,1.5801200000000009,1.5807004999999998,2.3488599999999984,2.3495948,1.2430399999999997,1.2436599,2.3556799999999996,2.3562807999999995,keyup
2.4419000000000004,2.4423796,2.365380000000016,2.3659147999999997,1.7687799999999996,1.7692228,2.5303199999999997,2.530640000000001,1.721280000000001,1.7213135,2.55246,2.5530501999999995,1.3967199999999993,1.3971125,2.5690600000000003,2.5691698999999995,keydown
